symbol,tier,sector,reported_date,report_time,earnings_source,reported_eps,estimated_eps,surprise_percentage,day0_date,day0_close,pre_earnings_momentum_pct,drift_5d_pct,drift_10d_pct,spy_drift_5d_pct,spy_drift_10d_pct,abnormal_drift_5d_pct,abnormal_drift_10d_pct,drift_20d_pct,spy_drift_20d_pct,abnormal_drift_20d_pct,volume_spike_ratio,volatility_change_ratio
PODD,mid,Healthcare,2023-05-04,post-market,yfinance,0.23,0.1,122.18,2023-05-05,328.760009765625,3.37,0.45,-8.43,-0.25,1.45,0.7,-9.88,-13.59,3.51,-17.1,2.07,2.12
PODD,mid,Healthcare,2023-08-08,post-market,yfinance,0.38,0.26,43.41,2023-08-09,229.69000244140625,-14.53,-8.31,-17.92,-1.37,-0.61,-6.94,-17.31,-22.27,-0.2,-22.07,5.04,0.95
PODD,mid,Healthcare,2023-11-02,post-market,yfinance,0.71,0.41,73.76,2023-11-03,162.5800018310547,21.85,-4.6,7.06,1.36,3.7,-5.96,3.36,19.32,5.06,14.26,1.76,0.98
PODD,mid,Healthcare,2024-02-22,post-market,yfinance,1.4,0.66,111.44,2024-02-23,184.2100067138672,-3.32,-8.12,-2.51,0.98,0.76,-9.1,-3.27,-10.8,2.63,-13.43,2.46,2.31
PODD,mid,Healthcare,2024-05-09,post-market,yfinance,0.73,0.39,85.1,2024-05-10,165.89999389648438,-4.89,12.88,8.54,1.65,1.65,11.23,6.89,15.76,2.85,12.91,4.13,1.87
PODD,mid,Healthcare,2024-08-08,post-market,yfinance,0.55,0.56,-2.53,2024-08-09,182.19000244140625,-7.26,6.21,1.56,4.0,5.47,2.21,-3.91,20.28,2.52,17.76,2.96,1.52
PODD,mid,Healthcare,2024-11-07,post-market,yfinance,0.9,0.76,18.29,2024-11-08,268.0,13.75,-2.94,-1.89,-2.08,-0.45,-0.86,-1.44,-1.07,1.08,-2.15,3.3,1.41
PODD,mid,Healthcare,2025-02-20,post-market,yfinance,1.15,1.02,12.63,2025-02-21,282.79998779296875,0.24,-3.72,-10.96,-0.96,-4.0,-2.76,-6.96,-5.12,-5.99,0.87,2.53,2.33
PODD,mid,Healthcare,2025-05-08,post-market,yfinance,1.02,0.79,29.7,2025-05-09,310.6700134277344,20.88,4.53,3.44,5.29,2.62,-0.76,0.82,-1.61,6.26,-7.87,4.62,0.46
PODD,mid,Healthcare,2025-08-07,post-market,yfinance,1.17,0.92,26.81,2025-08-08,307.1000061035156,7.79,4.61,7.71,0.98,1.28,3.63,6.43,13.83,1.83,12.0,1.78,0.47
PODD,mid,Healthcare,2025-11-06,post-market,yfinance,1.24,1.15,8.07,2025-11-07,319.82000732421875,2.18,4.03,3.55,0.14,-1.78,3.89,5.33,-7.39,1.89,-9.28,1.29,2.69
PODD,mid,Healthcare,2026-02-18,post-market,yfinance,1.55,1.46,5.97,2026-02-19,249.10000610351562,-0.7,0.96,-3.28,0.7,-0.46,0.26,-2.82,-8.22,-3.61,-4.61,1.2,0.85
PODD,mid,Healthcare,2026-05-06,post-market,yfinance,1.42,1.19,19.26,2026-05-07,160.39999389648438,-6.82,-7.31,-2.19,2.27,1.52,-9.58,-3.71,-4.48,0.82,-5.3,2.16,0.69
SCHL,small,Consumer,2011-12-15,post-market,yfinance,2.84,2.33,22.07,2011-12-16,21.14744758605957,4.64,9.26,10.08,3.95,4.86,5.31,5.22,4.82,7.55,-2.73,2.81,0.86
SCHL,small,Consumer,2012-03-15,post-market,yfinance,-0.02,-0.69,97.22,2012-03-16,27.36606216430664,14.99,4.05,-2.14,-0.46,0.36,4.51,-2.5,-5.99,-2.32,-3.67,2.26,0.46
SCHL,small,Consumer,2012-07-19,post-market,yfinance,1.96,1.71,14.84,2012-07-20,21.958454132080078,4.35,3.33,4.44,1.62,2.11,1.71,2.33,8.75,4.18,4.57,2.09,1.21
SCHL,small,Consumer,2012-09-20,post-market,yfinance,-1.02,-1.05,2.86,2012-09-21,26.0471134185791,1.01,-6.64,-0.62,-1.3,0.19,-5.34,-0.81,-0.44,-1.7,1.26,2.83,0.96
SCHL,small,Consumer,2012-12-20,post-market,yfinance,1.89,2.05,-7.8,2012-12-21,22.014488220214844,-0.56,3.14,1.81,-0.27,1.93,3.41,-0.12,1.12,4.61,-3.49,2.15,1.75
SCHL,small,Consumer,2013-03-21,post-market,yfinance,-0.57,-0.39,-45.86,2013-03-22,20.286741256713867,-15.13,-0.15,0.46,0.29,0.39,-0.44,0.07,0.76,0.37,0.39,1.76,0.27
SCHL,small,Consumer,2013-07-18,post-market,yfinance,0.9,0.83,8.88,2013-07-19,22.89276123046875,-10.54,3.59,5.18,-0.04,1.05,3.63,4.13,-0.68,-1.97,1.29,2.52,0.53
SCHL,small,Consumer,2013-09-19,post-market,yfinance,-0.9,-0.68,-32.35,2013-09-20,22.99753189086914,-3.24,-2.5,-4.26,-1.06,-1.07,-1.44,-3.19,-0.95,2.15,-3.1,3.22,0.39
SCHL,small,Consumer,2013-12-19,post-market,yfinance,2.17,2.2,-1.36,2013-12-20,24.74394416809082,12.48,6.83,3.92,1.24,1.06,5.59,2.86,9.64,1.51,8.13,16.39,1.27
SCHL,small,Consumer,2014-03-20,post-market,yfinance,-0.68,-0.37,-83.78,2014-03-21,27.902629852294922,1.86,-3.49,-6.22,-0.38,0.11,-3.11,-6.33,-6.59,0.45,-7.04,2.02,1.96
SCHL,small,Consumer,2014-07-24,post-market,yfinance,1.25,0.91,37.36,2014-07-25,28.214147567749023,6.62,-0.87,0.64,-2.64,-2.27,1.77,2.91,-1.62,0.74,-2.36,1.06,0.71
SCHL,small,Consumer,2014-09-25,post-market,yfinance,-1.03,-0.84,-22.62,2014-09-26,25.266183853149414,-6.62,1.22,-3.17,-0.7,-3.72,1.92,0.55,1.16,-0.74,1.9,1.69,0.68
SCHL,small,Consumer,2014-12-18,post-market,yfinance,2.17,2.22,-2.25,2014-12-19,27.378524780273438,1.99,6.78,-0.32,1.07,-3.24,5.71,2.92,3.96,-1.67,5.63,2.74,0.96
SCHL,small,Consumer,2015-03-26,post-market,yfinance,-0.59,-0.56,-5.36,2015-03-27,32.43171691894531,1.37,-1.5,-1.87,1.02,1.63,-2.52,-3.5,0.02,2.44,-2.42,1.93,0.44
SCHL,small,Consumer,2015-07-23,post-market,yfinance,0.93,0.89,4.49,2015-07-24,35.561676025390625,-0.83,-2.75,-2.98,1.2,-0.02,-3.95,-2.96,-5.89,-4.89,-1.0,2.2,2.31
SCHL,small,Consumer,2015-09-24,post-market,yfinance,-1.42,-1.51,5.96,2015-09-25,33.28217315673828,-4.11,-6.12,-5.03,1.11,4.4,-7.23,-9.43,-4.04,7.6,-11.64,2.36,1.04
SCHL,small,Consumer,2015-12-17,post-market,yfinance,1.89,2.1,-9.79,2015-12-18,30.489830017089844,-7.98,2.6,2.28,2.59,0.67,0.01,1.61,-0.27,-7.18,6.91,2.91,0.23
SCHL,small,Consumer,2016-03-24,post-market,yfinance,-0.06,-0.32,81.25,2016-03-28,30.27680015563965,2.47,-0.8,-1.39,1.48,0.38,-2.28,-1.77,-0.51,2.64,-3.15,1.8,1.46
SCHL,small,Consumer,2016-07-21,post-market,yfinance,1.22,0.95,28.42,2016-07-22,33.98792266845703,1.66,-1.39,-3.24,-0.06,0.43,-1.33,-3.67,-2.81,0.6,-3.41,0.86,0.82
SCHL,small,Consumer,2016-09-22,post-market,yfinance,-1.15,-1.17,1.71,2016-09-23,31.47061538696289,-1.61,2.37,-1.17,0.14,-0.44,2.23,-0.73,-0.49,-0.93,0.44,1.69,1.1
SCHL,small,Consumer,2016-12-15,post-market,yfinance,1.99,1.92,3.65,2016-12-16,40.02592849731445,5.94,-1.56,-2.79,0.3,0.09,-1.86,-2.88,-4.99,0.76,-5.75,2.44,0.71
SCHL,small,Consumer,2017-03-23,post-market,yfinance,-0.36,-0.25,-44.0,2017-03-24,35.21019744873047,-8.29,-0.33,0.12,0.8,0.57,-1.13,-0.45,1.71,1.42,0.29,1.32,0.65
SCHL,small,Consumer,2017-07-20,post-market,yfinance,1.31,1.12,16.96,2017-07-21,34.869178771972656,-1.7,-1.71,-3.7,0.01,0.21,-1.72,-3.91,-8.33,-1.69,-6.64,1.74,0.82
SCHL,small,Consumer,2017-09-21,post-market,yfinance,-1.67,-1.29,-29.46,2017-09-22,30.088029861450195,-7.65,2.68,2.82,0.72,1.98,1.96,0.84,3.2,3.07,0.13,1.7,0.62
SCHL,small,Consumer,2017-12-14,post-market,yfinance,1.6,1.75,-8.57,2017-12-15,33.63307571411133,-3.93,0.35,-1.04,0.38,0.85,-0.03,-1.89,-2.93,4.92,-7.85,3.65,0.39
SCHL,small,Consumer,2018-03-21,post-market,yfinance,-1.41,-1.04,-35.58,2018-03-22,31.520946502685547,0.29,3.13,1.14,-0.2,-1.5,3.33,2.64,10.49,1.12,9.37,2.52,1.98
SCHL,small,Consumer,2018-07-19,post-market,yfinance,1.45,1.37,5.84,2018-07-20,36.280460357666016,-7.26,-4.65,-5.23,0.62,1.4,-5.27,-6.63,-4.45,1.92,-6.37,1.8,0.8
SCHL,small,Consumer,2018-09-27,post-market,yfinance,-1.74,-1.93,9.84,2018-09-28,39.36060333251953,7.33,-6.66,-14.54,-1.0,-5.08,-5.66,-9.46,-11.84,-8.73,-3.11,1.77,0.51
SCHL,small,Consumer,2018-12-20,post-market,yfinance,2.09,2.16,-3.24,2018-12-21,31.609485626220703,-16.18,7.76,9.02,3.83,6.68,3.93,2.34,10.17,9.43,0.74,4.27,0.89
SCHL,small,Consumer,2019-03-21,post-market,yfinance,-0.32,-0.47,31.91,2019-03-22,32.20759582519531,-5.69,4.82,8.81,1.16,3.34,3.66,5.47,5.11,3.95,1.16,2.92,0.71
SCHL,small,Consumer,2019-07-25,post-market,yfinance,1.14,0.85,34.12,2019-07-26,28.865726470947266,3.45,2.6,-0.24,-3.11,-3.44,5.71,3.2,-1.39,-5.68,4.29,2.17,1.65
SCHL,small,Consumer,2019-09-19,post-market,yfinance,-1.68,-1.8,6.67,2019-09-20,34.203529357910156,0.78,-6.23,-7.48,-0.97,-1.32,-5.26,-6.16,-4.93,-0.1,-4.83,7.2,0.93
SCHL,small,Consumer,2019-12-19,post-market,yfinance,2.06,1.77,16.38,2019-12-20,35.885108947753906,8.67,-8.12,-9.6,0.11,0.62,-8.23,-10.22,-15.61,3.31,-18.92,10.12,1.48
SCHL,small,Consumer,2020-03-19,post-market,yfinance,-1.25,-0.64,-95.31,2020-03-20,18.351118087768555,-28.71,30.15,20.46,10.76,8.47,19.39,11.99,29.4,23.07,6.33,1.71,0.77
SCHL,small,Consumer,2020-07-23,post-market,yfinance,-0.23,-0.93,75.27,2020-07-24,22.74097442626953,-11.78,-8.7,-5.84,1.76,4.27,-10.46,-10.11,-11.6,5.8,-17.4,3.2,0.87
SCHL,small,Consumer,2020-09-24,post-market,yfinance,-1.16,-1.74,33.33,2020-09-25,18.00828742980957,-2.69,3.83,5.04,1.55,5.51,2.28,-0.47,7.13,5.19,1.94,3.49,0.74
SCHL,small,Consumer,2020-12-17,post-market,yfinance,1.02,1.38,-26.09,2020-12-18,21.362255096435547,-6.29,3.79,3.38,0.81,0.58,2.98,2.8,9.56,3.98,5.58,13.22,1.52
SCHL,small,Consumer,2023-07-20,post-market,yfinance,2.26,1.7,32.94,2023-07-21,40.89524459838867,10.46,-2.03,-0.83,1.05,-1.19,-3.08,0.36,-2.1,-3.47,1.37,6.02,1.08
SCHL,small,Consumer,2023-09-21,post-market,yfinance,-2.2,-1.35,-62.96,2023-09-22,31.309743881225586,-14.86,12.84,9.41,-0.68,-0.2,13.52,9.61,9.85,-2.14,11.99,5.45,1.53
SCHL,small,Consumer,2023-12-14,post-market,yfinance,2.45,2.65,-7.55,2023-12-15,34.14249038696289,-7.82,2.32,3.9,0.92,0.71,1.4,3.19,2.07,0.63,1.44,7.08,1.09
SCHL,small,Consumer,2024-03-21,post-market,yfinance,-0.8,-0.8,,2024-03-22,36.06604766845703,4.33,-4.83,-6.2,0.18,-0.48,-5.01,-5.72,-7.58,-4.12,-3.46,0.99,0.57
SCHL,small,Consumer,2024-07-18,post-market,yfinance,1.23,2.66,-53.76,2024-07-19,27.577739715576172,-20.87,7.78,3.48,-0.83,-2.93,8.61,6.41,5.53,0.97,4.56,4.22,1.63
SCHL,small,Consumer,2024-09-26,post-market,yfinance,-2.13,-2.48,14.11,2024-09-27,30.347665786743164,2.04,-15.23,-15.54,0.26,1.42,-15.49,-16.96,-23.31,1.32,-24.63,2.44,3.22
SCHL,small,Consumer,2024-12-19,post-market,yfinance,1.82,2.3,-20.87,2024-12-20,18.912864685058594,-22.56,5.05,4.85,-0.5,-0.43,5.55,5.28,0.4,3.15,-2.75,8.63,1.5
SCHL,small,Consumer,2025-03-20,post-market,yfinance,-0.05,-0.78,93.59,2025-03-21,20.463953018188477,9.27,-12.02,-14.04,-1.48,-10.41,-10.54,-3.63,-22.67,-8.88,-13.79,5.45,0.87
SCHL,small,Consumer,2025-07-24,post-market,yfinance,0.87,0.85,2.35,2025-07-25,26.033382415771484,25.23,-6.55,-8.13,-2.41,0.01,-4.14,-8.14,-4.83,1.29,-6.12,5.16,1.01
SCHL,small,Consumer,2025-09-18,post-market,yfinance,-2.52,-2.41,-4.56,2025-09-19,23.80712890625,-11.99,13.74,18.57,-0.28,0.83,14.02,17.74,17.29,0.1,17.19,7.68,1.05
SCHL,small,Consumer,2025-12-18,post-market,yfinance,2.57,2.07,24.15,2025-12-19,26.714628219604492,-6.8,14.15,17.93,1.07,1.65,13.08,16.28,27.56,0.71,26.85,5.59,1.35
SCHL,small,Consumer,2026-03-19,post-market,yfinance,-0.15,-0.36,58.9,2026-03-20,37.064815521240234,10.21,4.0,4.46,-2.23,1.6,6.23,2.86,6.74,9.27,-2.53,5.85,0.68
TSLA,large,Tech,2010-11-09,post-market,alpha_vantage,-0.03,-0.03,0.0,2010-11-10,1.96,35.17,0.51,20.41,-3.18,-1.56,3.69,21.97,9.18,1.36,7.82,6.55,1.09
TSLA,large,Tech,2011-02-15,post-market,alpha_vantage,-0.04,-0.03,-33.3333,2011-02-16,1.65,6.45,-9.09,-1.82,-2.18,-0.28,-6.91,-1.54,-7.88,-4.48,-3.4,3.2,1.01
TSLA,large,Tech,2011-05-04,post-market,alpha_vantage,-0.03,-0.03,0.0,2011-05-05,1.76,-4.35,4.55,6.82,1.1,0.8,3.45,6.02,14.2,-2.39,16.59,1.02,1.59
TSLA,large,Tech,2011-08-03,post-market,alpha_vantage,-0.04,-0.03,-33.3333,2011-08-04,1.65,-12.23,2.42,-1.82,-2.44,-4.78,4.86,2.96,-3.03,0.57,-3.6,2.68,1.8
TSLA,large,Tech,2011-11-02,post-market,alpha_vantage,-0.04,-0.04,0.0,2011-11-03,2.16,12.5,-3.24,4.17,-1.53,-3.28,-1.71,7.45,2.78,-1.1,3.88,2.55,1.41
TSLA,large,Tech,2012-02-15,post-market,alpha_vantage,-0.05,-0.04,-25.0,2012-02-16,2.28,5.07,-1.32,-0.44,0.65,0.93,-1.97,-1.37,3.07,3.12,-0.05,2.12,0.75
TSLA,large,Tech,2012-05-09,post-market,alpha_vantage,-0.05,-0.05,0.0,2012-05-10,2.2,1.85,-13.64,-8.18,-3.79,-2.57,-9.85,-5.61,-8.64,-2.15,-6.49,5.71,1.55
TSLA,large,Tech,2012-07-25,post-market,alpha_vantage,-0.06,-0.06,0.0,2012-07-26,1.88,-12.56,-7.45,4.26,0.35,3.26,-7.8,1.0,9.04,3.3,5.74,1.61,1.53
TSLA,large,Tech,2012-11-05,pre-market,alpha_vantage,-0.06,-0.06,0.0,2012-11-05,2.1,14.75,-1.43,4.29,-2.52,-1.92,1.09,6.21,7.62,-0.42,8.04,2.41,1.13
TSLA,large,Tech,2013-02-20,post-market,alpha_vantage,-0.04,-0.03,-33.3333,2013-02-21,2.34,-8.59,-0.85,8.97,0.79,2.9,-1.64,6.07,2.56,2.62,-0.06,5.44,1.14
TSLA,large,Tech,2013-05-08,post-market,alpha_vantage,0.01,0.04,-75.0,2013-05-09,4.63,28.25,32.83,33.48,1.51,1.58,31.32,31.9,46.87,1.18,45.69,7.51,1.78
TSLA,large,Tech,2013-08-07,post-market,alpha_vantage,0.01,-0.01,200.0,2013-08-08,10.23,13.16,-8.99,2.35,-2.01,-2.2,-6.98,4.55,8.8,-2.21,11.01,2.45,0.65
TSLA,large,Tech,2013-11-05,post-market,alpha_vantage,0.01,0.01,0.0,2013-11-06,10.08,-5.0,-8.23,-19.94,0.68,0.73,-8.91,-20.67,-7.04,1.0,-8.04,2.97,1.4
TSLA,large,Tech,2014-02-19,post-market,alpha_vantage,0.02,0.01,100.0,2014-02-20,14.0,7.53,20.29,20.43,0.93,2.22,19.36,18.21,11.86,1.98,9.88,2.24,1.53
TSLA,large,Tech,2014-05-07,post-market,alpha_vantage,0.01,0.1,-90.0,2014-05-08,11.91,-14.01,5.54,14.69,-0.15,1.02,5.69,13.67,16.54,4.1,12.44,2.9,0.42
TSLA,large,Tech,2014-07-31,post-market,alpha_vantage,0.01,0.04,-75.0,2014-08-01,15.55,4.36,6.37,12.35,0.38,1.67,5.99,10.68,15.63,4.26,11.37,2.49,1.13
TSLA,large,Tech,2014-11-05,post-market,alpha_vantage,0.02,-0.01,300.0,2014-11-06,16.08,1.07,4.35,3.11,0.51,1.2,3.84,1.91,-7.28,2.39,-9.67,2.34,0.62
TSLA,large,Tech,2015-02-11,post-market,alpha_vantage,-0.01,0.02,-150.0,2015-02-12,13.53,-8.15,6.95,0.22,1.11,0.83,5.84,-0.61,-7.02,-1.48,-5.54,3.48,0.99
TSLA,large,Tech,2015-05-06,post-market,alpha_vantage,-0.02,-0.03,33.3333,2015-05-07,15.79,4.78,3.04,3.67,1.6,2.22,1.44,1.45,5.19,0.43,4.76,2.15,0.56
TSLA,large,Tech,2015-08-05,post-market,alpha_vantage,-0.03,-0.04,25.0,2015-08-06,16.41,-7.76,-1.46,-1.58,0.15,-2.1,-1.61,0.52,-0.24,-6.14,5.9,4.47,1.13
TSLA,large,Tech,2015-11-03,post-market,alpha_vantage,-0.04,-0.04,0.0,2015-11-04,15.44,8.73,-5.38,-4.53,-1.25,-0.77,-4.13,-3.76,0.45,-2.26,2.71,2.67,1.03
TSLA,large,Tech,2016-02-10,post-market,alpha_vantage,-0.06,0.01,-700.0,2016-02-11,10.03,-14.2,10.77,26.52,5.0,6.69,5.77,19.83,37.89,10.88,27.01,2.54,0.96
TSLA,large,Tech,2016-05-04,post-market,alpha_vantage,-0.04,-0.04,0.0,2016-05-05,14.1,-14.6,-1.99,1.77,0.78,-0.38,-2.77,2.15,3.55,2.59,0.96,2.22,0.91
TSLA,large,Tech,2016-08-03,post-market,alpha_vantage,-0.07,-0.04,-75.0,2016-08-04,15.37,0.0,-2.47,-3.06,1.04,1.13,-3.51,-4.19,-12.95,0.45,-13.4,1.18,0.5
TSLA,large,Tech,2016-10-26,post-market,alpha_vantage,0.05,-0.08,162.5,2016-10-27,13.6,2.49,-8.16,-9.12,-2.06,1.76,-6.1,-10.88,-3.6,3.92,-7.52,3.47,0.86
TSLA,large,Tech,2017-02-22,post-market,alpha_vantage,-0.14,-0.21,33.3333,2017-02-23,17.07,-8.47,-2.17,-4.34,0.77,0.18,-2.94,-4.52,-0.47,-1.02,0.55,3.03,0.86
TSLA,large,Tech,2017-05-03,post-market,alpha_vantage,-0.09,-0.05,-80.0,2017-05-04,19.7,-4.28,9.34,5.94,0.26,-0.83,9.08,6.77,15.03,2.27,12.76,2.48,1.34
TSLA,large,Tech,2017-08-02,post-market,alpha_vantage,-0.09,-0.13,30.7692,2017-08-03,23.14,3.77,2.38,1.38,-1.3,-1.57,3.68,2.95,2.55,0.21,2.34,1.51,0.79
TSLA,large,Tech,2017-11-01,post-market,alpha_vantage,-0.19,-0.15,-26.6667,2017-11-02,19.95,-8.23,1.25,4.41,0.23,0.4,1.02,4.01,2.46,2.67,-0.21,3.67,0.86
TSLA,large,Tech,2018-02-07,post-market,alpha_vantage,-0.2,-0.21,4.7619,2018-02-08,21.02,-9.71,5.95,11.66,5.98,6.63,-0.03,5.03,3.76,8.24,-4.48,1.91,1.06
TSLA,large,Tech,2018-05-02,post-market,alpha_vantage,-0.22,-0.24,8.3333,2018-05-03,18.96,-0.37,7.23,0.05,3.58,3.58,3.65,-3.53,2.58,4.18,-1.6,2.33,0.78
TSLA,large,Tech,2018-08-01,post-market,alpha_vantage,-0.2,-0.19,-5.2632,2018-08-02,23.3,13.99,0.86,-4.03,0.95,0.59,-0.09,-4.62,-13.26,2.8,-16.06,3.07,1.9
TSLA,large,Tech,2018-10-24,post-market,alpha_vantage,0.19,0.03,533.3333,2018-10-25,20.99,19.33,9.34,11.62,1.27,3.86,8.07,7.76,3.48,-2.53,6.01,1.67,0.29
TSLA,large,Tech,2019-01-30,post-market,alpha_vantage,0.13,0.14,-7.1429,2019-01-31,20.47,5.35,0.15,-1.07,0.08,1.65,0.07,-2.72,-4.01,3.89,-7.9,1.54,0.43
TSLA,large,Tech,2019-04-24,post-market,alpha_vantage,-0.19,-0.06,-216.6667,2019-04-25,16.51,-8.68,-1.45,-2.3,-0.3,-1.85,-1.15,-0.45,-21.08,-3.39,-17.69,2.4,1.17
TSLA,large,Tech,2019-07-24,post-market,alpha_vantage,-0.07,-0.03,-133.3333,2019-07-25,15.25,-9.76,2.23,4.2,-1.72,-2.13,3.95,6.33,-2.89,-2.55,-0.34,2.77,1.23
TSLA,large,Tech,2019-10-23,post-market,alpha_vantage,0.12,-0.02,700.0,2019-10-24,19.98,14.43,5.06,11.96,0.99,2.6,4.07,9.36,18.42,3.3,15.12,3.94,1.63
TSLA,large,Tech,2020-01-29,post-market,alpha_vantage,0.14,0.12,16.6667,2020-01-30,42.72,11.98,16.88,25.47,1.92,2.86,14.96,22.61,4.24,-9.59,13.83,1.56,2.98
TSLA,large,Tech,2020-04-29,post-market,alpha_vantage,0.08,-0.01,900.0,2020-04-30,52.13,10.82,-0.25,2.74,-0.96,-1.9,0.71,4.64,6.79,4.76,2.03,1.61,0.82
TSLA,large,Tech,2020-07-22,post-market,alpha_vantage,0.15,-0.01,1600.0,2020-07-23,100.87,0.83,-1.69,-1.55,0.31,3.52,-2.0,-5.07,32.31,4.74,27.57,1.48,0.83
TSLA,large,Tech,2020-10-21,post-market,alpha_vantage,0.25,0.2,25.0,2020-10-22,141.93,-5.15,-3.52,2.89,-4.25,1.63,0.73,1.26,17.25,3.82,13.43,0.86,1.17
TSLA,large,Tech,2021-01-27,post-market,alpha_vantage,0.27,0.35,-22.8571,2021-01-28,278.48,-1.13,1.74,-2.85,2.27,3.46,-0.53,-6.31,-19.14,0.72,-19.86,0.69,0.98
TSLA,large,Tech,2021-04-26,post-market,alpha_vantage,0.31,0.26,19.2308,2021-04-27,234.91,-1.98,-4.42,-12.42,-0.46,-0.79,-3.96,-11.63,-14.2,0.17,-14.37,0.89,0.9
TSLA,large,Tech,2021-07-26,post-market,alpha_vantage,0.48,0.32,50.0,2021-07-27,214.93,-2.38,10.07,10.11,0.49,0.84,9.58,9.27,9.88,2.04,7.84,1.65,1.05
TSLA,large,Tech,2021-10-20,post-market,alpha_vantage,0.62,0.54,14.8148,2021-10-21,298.0,9.25,20.47,37.57,1.04,2.94,19.43,34.63,22.64,3.56,19.08,1.66,3.3
TSLA,large,Tech,2022-01-26,post-market,alpha_vantage,0.85,0.79,7.5949,2022-01-27,276.37,-16.78,7.48,9.1,3.56,4.19,3.92,4.91,-2.32,1.51,-3.83,1.76,0.93
TSLA,large,Tech,2022-04-20,post-market,alpha_vantage,1.07,0.75,42.6667,2022-04-21,336.26,-1.33,-13.01,-13.43,-2.34,-5.54,-10.67,-7.89,-29.68,-11.09,-18.59,1.52,1.46
TSLA,large,Tech,2022-07-20,post-market,alpha_vantage,0.76,0.6,26.6667,2022-07-21,271.71,14.02,3.38,13.59,1.83,3.86,1.55,9.73,11.47,7.3,4.17,1.62,1.07
TSLA,large,Tech,2022-10-19,post-market,alpha_vantage,1.05,1.0,5.0,2022-10-20,207.28,-6.51,8.59,3.87,3.99,1.53,4.6,2.34,-11.63,7.89,-19.52,1.55,0.72
TSLA,large,Tech,2023-01-25,post-market,alpha_vantage,1.19,1.11,7.2072,2023-01-26,160.27,26.03,17.47,29.36,2.97,0.58,14.5,28.78,22.84,-2.07,24.91,1.26,0.77
TSLA,large,Tech,2023-04-19,post-market,alpha_vantage,0.85,0.85,0.0,2023-04-20,162.99,-12.32,-1.72,-1.1,0.13,-1.64,-1.85,0.54,8.53,1.78,6.75,1.66,0.89
TSLA,large,Tech,2023-07-19,post-market,alpha_vantage,0.91,0.82,10.9756,2023-07-20,262.9,-5.4,-2.73,-1.36,0.07,-0.74,-2.8,-0.62,-16.61,-3.51,-13.1,1.29,0.85
TSLA,large,Tech,2023-10-18,post-market,alpha_vantage,0.66,0.73,-9.589,2023-10-19,220.11,-14.97,-6.52,-0.73,-3.25,1.02,-3.27,-1.75,6.12,5.58,0.54,1.5,1.39
TSLA,large,Tech,2024-01-24,post-market,alpha_vantage,0.71,0.74,-4.0541,2024-01-25,182.63,-13.8,3.41,3.79,0.24,2.11,3.17,1.68,5.11,4.06,1.05,1.88,1.28
TSLA,large,Tech,2024-04-23,post-market,alpha_vantage,0.45,0.51,-11.7647,2024-04-24,162.13,4.3,11.02,7.77,-1.0,2.33,12.02,5.44,11.09,4.83,6.26,1.84,2.03
TSLA,large,Tech,2024-07-23,post-market,alpha_vantage,0.52,0.56,-7.1429,2024-07-24,215.99,-13.08,7.44,-11.22,1.77,-4.17,5.67,-7.05,3.37,3.58,-0.21,1.29,1.01
TSLA,large,Tech,2024-10-23,post-market,alpha_vantage,0.72,0.6,20.0,2024-10-24,260.48,17.92,-4.08,13.99,-1.83,2.83,-2.25,11.16,30.39,2.49,27.9,2.81,1.99
TSLA,large,Tech,2025-01-29,post-market,alpha_vantage,0.73,0.76,-3.9474,2025-01-30,400.28,-2.93,-6.49,-11.08,0.21,0.78,-6.7,-11.86,-26.81,-1.79,-25.02,1.33,1.07
TSLA,large,Tech,2025-04-22,post-market,alpha_vantage,0.27,0.41,-34.1463,2025-04-23,250.74,-1.33,12.53,10.16,3.57,4.81,8.96,5.35,33.45,8.86,24.59,1.04,0.55
TSLA,large,Tech,2025-07-23,post-market,alpha_vantage,0.4,0.4,0.0,2025-07-24,305.3,-4.42,0.97,5.56,-0.37,-0.34,1.34,5.9,4.85,0.18,4.67,1.7,0.81
TSLA,large,Tech,2025-10-22,post-market,alpha_vantage,0.5,0.56,-10.7143,2025-10-23,448.98,4.72,-1.98,-0.68,1.2,-0.22,-3.18,-0.46,-11.97,-2.86,-9.11,1.45,1.18
TSLA,large,Tech,2026-01-28,post-market,alpha_vantage,0.5,0.45,11.1111,2026-01-29,416.56,-7.3,-4.65,0.12,-2.37,-1.84,-2.28,1.96,-3.37,-1.16,-2.21,1.34,1.13
TSLA,large,Tech,2026-04-22,post-market,alpha_vantage,0.41,0.35,17.1429,2026-04-23,373.72,-3.9,2.12,10.19,1.44,3.26,0.68,6.93,11.81,4.84,6.97,1.38,0.5
TSM,large,Tech,2006-10-26,pre-market,alpha_vantage,0.19,0.19,0.0,2006-10-26,9.83,2.72,-4.78,-4.98,-1.44,-0.43,-3.34,-4.55,4.98,1.13,3.85,0.77,0.8
TSM,large,Tech,2007-01-25,pre-market,alpha_vantage,0.16,0.15,6.6667,2007-01-25,10.6,-4.33,2.36,3.3,1.65,1.94,0.71,1.36,5.85,2.14,3.71,3.78,0.75
TSM,large,Tech,2007-04-26,pre-market,alpha_vantage,0.11,0.11,0.0,2007-04-26,10.87,4.62,-2.94,-5.61,0.47,-0.05,-3.41,-5.56,-5.61,0.94,-6.55,1.36,1.19
