symbol,tier,sector,day0_date,surprise_percentage,pnl_pct
FLWS,small,Consumer,2020-08-28,20.0,0.19895683812988363
FLWS,small,Consumer,2020-10-30,15.49,-3.356010339773291
FLWS,small,Consumer,2021-01-29,23.89,-0.6945132470150766
FLWS,small,Consumer,2021-04-30,121.74,-2.970941549527625
FLWS,small,Consumer,2021-08-27,8.11,-3.2848864270775184
FLWS,small,Consumer,2021-10-29,23.66,-7.454892646936181
FLWS,small,Consumer,2022-01-28,-25.2,-6.554149650381885
FLWS,small,Consumer,2022-04-29,-12.94,2.096419373999153
FLWS,small,Consumer,2022-09-02,-36.0,-0.8323937613451831
FLWS,small,Consumer,2022-11-04,5.45,4.261195224596444
FLWS,small,Consumer,2023-02-03,31.42,-8.747057025392422
FLWS,small,Consumer,2023-05-12,24.16,2.425578542182958
FLWS,small,Consumer,2023-09-01,13.18,-3.78721693554284
FLWS,small,Consumer,2023-11-03,11.52,0.8288734119635364
FLWS,small,Consumer,2024-02-02,4.31,1.318114834788002
FLWS,small,Consumer,2024-05-03,-14.29,-0.992894404786125
FLWS,small,Consumer,2024-08-30,-25.93,1.5639365663179643
FLWS,small,Consumer,2024-11-01,1.4,0.6636908880645368
FLWS,small,Consumer,2025-01-31,-15.97,2.3991266812123673
FLWS,small,Consumer,2025-05-09,-108.82,-13.955671494827396
FLWS,small,Consumer,2025-09-05,-22.12,0.510826761615834
FLWS,small,Consumer,2025-10-31,-29.69,5.315993382399109
FLWS,small,Consumer,2026-01-30,39.53,-2.609389108697277
FLWS,small,Consumer,2026-05-08,-13.24,0.21497641040607718
GBCI,mid,Financials,2014-04-22,-1.94,0.6437858909571292
GBCI,mid,Financials,2014-07-25,-1.48,0.9646076713424253
GBCI,mid,Financials,2014-10-24,0.0,0.9995772822501356
GBCI,mid,Financials,2015-01-30,-8.64,-4.48584421291541
GBCI,mid,Financials,2015-04-24,-1.77,-0.462314775195632
GBCI,mid,Financials,2015-07-24,-4.21,-1.7785842003272965
GBCI,mid,Financials,2015-10-23,-7.77,-0.05249833957617489
GBCI,mid,Financials,2016-01-29,-2.15,0.11991663713635448
GBCI,mid,Financials,2016-04-22,-2.21,0.7862788293453458
GBCI,mid,Financials,2016-07-22,-2.78,0.8881400672028739
GBCI,mid,Financials,2016-10-21,-0.04,0.6915765935532732
GBCI,mid,Financials,2017-01-27,0.56,0.6288524015281832
GBCI,mid,Financials,2017-04-21,1.23,1.2104338547526017
GBCI,mid,Financials,2017-07-21,-1.53,-0.4243431810469468
GBCI,mid,Financials,2017-10-20,-1.12,0.5813005894684392
GBCI,mid,Financials,2018-01-26,-3.65,-0.36123620258632183
GBCI,mid,Financials,2018-04-20,-7.06,-0.42906829972216487
GBCI,mid,Financials,2018-07-20,2.05,-5.352480503582141
GBCI,mid,Financials,2018-10-19,0.0,0.7824770148016786
GBCI,mid,Financials,2019-01-25,-2.85,0.20712543439984188
GBCI,mid,Financials,2019-04-22,1.46,-0.48253026060774884
GBCI,mid,Financials,2019-07-19,3.66,0.013471976610855196
GBCI,mid,Financials,2019-10-18,5.5,-2.5157735263089327
GBCI,mid,Financials,2020-01-24,6.93,-0.33159156656641575
GBCI,mid,Financials,2020-04-24,-10.3,2.063721847058372
GBCI,mid,Financials,2020-07-24,40.1,1.9155010831352772
GBCI,mid,Financials,2020-10-23,29.02,-1.7900066428599395
GBCI,mid,Financials,2021-01-29,18.01,-0.8269322854379242
GBCI,mid,Financials,2021-04-23,16.23,-3.3508596208323285
GBCI,mid,Financials,2021-07-23,13.13,0.7333310964750477
GBCI,mid,Financials,2021-10-22,10.95,-0.2614671633699357
GBCI,mid,Financials,2022-01-28,-8.08,-0.886927645529485
GBCI,mid,Financials,2022-04-22,5.61,1.3898792786446774
GBCI,mid,Financials,2022-07-22,1.74,-2.348447608956362
GBCI,mid,Financials,2022-10-21,-1.43,-1.1536655617019473
GBCI,mid,Financials,2023-01-27,-0.74,1.2366801960905474
GBCI,mid,Financials,2023-04-21,-8.85,-5.533463383468248
GBCI,mid,Financials,2023-07-21,1.45,-6.175426866364086
GBCI,mid,Financials,2023-10-20,12.33,0.9065041914777329
GBCI,mid,Financials,2024-01-26,28.11,-6.667292943921759
GBCI,mid,Financials,2024-04-19,1.28,-3.1625962299661388
GBCI,mid,Financials,2024-07-19,4.6,1.4088454580150747
GBCI,mid,Financials,2024-10-25,11.16,-2.3403864900777034
GBCI,mid,Financials,2025-01-24,6.11,-0.028803952546629707
GBCI,mid,Financials,2025-04-24,4.38,1.2020103726435685
GBCI,mid,Financials,2025-07-25,21.51,0.12411799369743681
GBCI,mid,Financials,2025-10-17,0.71,-0.7394332761069942
GBCI,mid,Financials,2026-01-23,-11.36,-2.088581177698398
GBCI,mid,Financials,2026-04-24,5.0,-0.2290425743768203
GE,large,Industrials,2014-07-21,-0.92,-1.1331953070834044
GE,large,Industrials,2014-10-20,1.67,0.15414207287954862
GE,large,Industrials,2015-01-26,2.65,0.3045127576392397
GE,large,Industrials,2015-04-20,2.82,1.3200825478476392
GE,large,Industrials,2015-07-20,-2.12,0.4113877263121587
GE,large,Industrials,2015-10-19,11.64,1.3311314801427159
GE,large,Industrials,2016-01-25,5.06,0.6080284844359118
GE,large,Industrials,2016-04-25,8.98,0.3457209695290302
GE,large,Industrials,2016-07-25,11.77,-0.05788988071092893
GE,large,Industrials,2016-10-24,6.48,0.2664361448274719
GE,large,Industrials,2017-01-23,-0.1,-2.103937350377853
GE,large,Industrials,2017-04-24,23.44,0.6053433374603842
GE,large,Industrials,2017-07-24,11.98,-0.827779556469231
GE,large,Industrials,2017-10-23,-40.84,-5.2192285379178776
GE,large,Industrials,2018-01-25,-4.89,0.28058501861120555
GE,large,Industrials,2018-04-23,40.68,1.641404630775093
GE,large,Industrials,2018-07-23,8.66,0.9771786494660339
GE,large,Industrials,2018-10-31,-30.46,1.6961896575124369
GE,large,Industrials,2019-02-01,-24.07,2.5946602489597
GE,large,Industrials,2019-05-01,54.43,1.1954178182884294
GE,large,Industrials,2019-08-01,43.75,-2.0460937177057494
GE,large,Industrials,2019-10-31,31.55,1.1744924857491932
GE,large,Industrials,2020-01-30,18.45,0.9541845989635587
GE,large,Industrials,2020-04-30,-37.99,0.5416945009707899
GE,large,Industrials,2020-07-30,-66.42,-3.0083215229145215
GE,large,Industrials,2020-10-29,306.31,1.683529591680173
GE,large,Industrials,2021-01-27,-6.33,0.9250131584998025
GE,large,Industrials,2021-04-28,208.05,-1.054938395267665
GE,large,Industrials,2021-07-28,49.58,1.528579683378362
GE,large,Industrials,2021-10-27,30.03,-2.17400659853532
GE,large,Industrials,2022-01-26,12.09,-0.3388240639069062
GE,large,Industrials,2022-04-27,7.87,-0.7957379774664068
GE,large,Industrials,2022-07-27,86.22,1.6446902228481857
GE,large,Industrials,2022-10-26,-28.12,-1.407731351136628
GE,large,Industrials,2023-01-25,6.97,1.4170180875826326
GE,large,Industrials,2023-04-26,97.56,-1.4311256450705163
GE,large,Industrials,2023-07-26,48.14,-0.7306044230870801
GE,large,Industrials,2023-10-25,46.28,-0.5371847277638369
GE,large,Industrials,2024-01-24,14.86,0.7459079227062563
GE,large,Industrials,2024-04-24,16.42,0.4299040748981131
GE,large,Industrials,2024-07-24,20.79,-4.026618754835533
GE,large,Industrials,2024-10-23,1.34,-0.978831630397774
GE,large,Industrials,2025-01-24,26.9,-0.5700642260532516
GE,large,Industrials,2025-04-23,17.51,1.0920872124158554
GE,large,Industrials,2025-07-18,15.97,0.09128596205743955
GE,large,Industrials,2025-10-22,13.01,-1.8640224956093596
GE,large,Industrials,2026-01-23,9.81,1.627454508653991
GE,large,Industrials,2026-04-22,16.31,-1.0785544049353688
GE,large,Industrials,2026-07-17,8.62,0.4834546152488681
GOOGL,large,Tech,2006-10-19,8.2645,-0.6635463987557154
GOOGL,large,Tech,2007-01-31,8.9041,-0.10418020480009016
GOOGL,large,Tech,2007-04-19,11.5152,-0.07442020454892395
GOOGL,large,Tech,2007-07-19,-1.1111,0.5097388692099227
GOOGL,large,Tech,2007-10-18,3.7037,0.16827989118950448
GOOGL,large,Tech,2008-01-31,0.0,-0.9149913019107072
GOOGL,large,Tech,2008-04-17,7.0796,0.8607107252445707
GOOGL,large,Tech,2008-07-17,-2.1097,1.1369420347706878
GOOGL,large,Tech,2008-10-16,3.7975,0.5109893906362402
GOOGL,large,Tech,2009-01-22,2.8226,1.2847405631859268
GOOGL,large,Tech,2009-04-16,4.878,-0.7362627473953887
GOOGL,large,Tech,2009-07-16,5.5118,0.301373975712651
GOOGL,large,Tech,2009-10-15,8.8561,-0.05648092071563304
GOOGL,large,Tech,2010-01-21,4.9383,0.5265733494132968
GOOGL,large,Tech,2010-04-15,2.4242,-0.3517033910532128
GOOGL,large,Tech,2010-07-15,-0.9202,0.9173586713837727
GOOGL,large,Tech,2010-10-14,14.0299,0.5983560767755578
GOOGL,large,Tech,2011-01-20,8.1481,-0.08038491881875265
GOOGL,large,Tech,2011-04-14,-0.2469,0.5683156415651542
GOOGL,large,Tech,2011-07-14,11.1959,-0.32822072057363183
GOOGL,large,Tech,2011-10-13,11.2128,-0.3319370812547422
GOOGL,large,Tech,2012-01-19,-9.5238,0.12228114468829232
GOOGL,large,Tech,2012-04-12,4.3478,-1.6574270873062766
GOOGL,large,Tech,2012-07-19,0.7968,-1.0976895614990518
GOOGL,large,Tech,2012-10-18,-15.3846,-7.292962087799355
GOOGL,large,Tech,2013-01-22,1.7274,0.6264227019303772
GOOGL,large,Tech,2013-04-18,8.6304,-1.2907314055356147
GOOGL,large,Tech,2013-07-18,-11.3173,-0.22183120908220033
GOOGL,large,Tech,2013-10-17,3.8685,-0.25106698376588366
GOOGL,large,Tech,2014-01-30,-1.4754,-1.4660561951825097
GOOGL,large,Tech,2014-04-16,-2.1841,-1.26748090424649
GOOGL,large,Tech,2014-07-17,-2.5641,-0.854875274266806
GOOGL,large,Tech,2014-10-17,-2.7565,-1.5028149503061314
GOOGL,large,Tech,2015-01-30,-3.2349,-3.547452512904847
GOOGL,large,Tech,2015-04-24,-0.4545,-2.0396528962830316
GOOGL,large,Tech,2015-07-17,4.3284,-15.155542300639885
GOOGL,large,Tech,2015-10-23,1.9417,-4.366980538458871
GOOGL,large,Tech,2016-02-02,6.9051,0.3095926786247336
GOOGL,large,Tech,2016-04-22,-5.8971,-4.737863428915364
GOOGL,large,Tech,2016-07-29,4.8568,-2.729661416327103
GOOGL,large,Tech,2016-10-28,4.9826,0.3793623804365388
GOOGL,large,Tech,2017-01-27,-3.0052,-0.7270690698739385
GOOGL,large,Tech,2017-04-28,4.6008,-3.114192487366618
GOOGL,large,Tech,2017-07-25,11.5813,-1.9751590160770158
GOOGL,large,Tech,2017-10-27,14.886,-3.5562841979034356
GOOGL,large,Tech,2018-02-02,-2.8056,-4.726594182649434
GOOGL,large,Tech,2018-04-24,43.6422,-3.248463199240768
GOOGL,large,Tech,2018-07-24,-52.659,-2.8188921957206183
GOOGL,large,Tech,2018-10-26,25.3359,0.04631413871898671
GOOGL,large,Tech,2019-02-05,18.0222,0.34946026487548254
GOOGL,large,Tech,2019-04-30,-10.4618,-6.940440594926002
GOOGL,large,Tech,2019-07-26,25.7522,-8.940492757079278
GOOGL,large,Tech,2019-10-29,-18.5185,-1.2952038490957969
GOOGL,large,Tech,2020-02-04,22.506,-1.4284290860919302
GOOGL,large,Tech,2020-04-29,-4.9133,-6.497498109324656
GOOGL,large,Tech,2020-07-31,24.3902,-2.107814256439944
GOOGL,large,Tech,2020-10-30,46.4286,-1.9956136844145607
GOOGL,large,Tech,2021-02-03,41.7722,-5.473662074119608
GOOGL,large,Tech,2021-04-28,67.9487,-1.8423140289570494
GOOGL,large,Tech,2021-07-28,41.6667,-2.1667640819537857
GOOGL,large,Tech,2021-10-27,19.6581,-3.79410473129973
GOOGL,large,Tech,2022-02-02,12.5,-5.989462437801251
GOOGL,large,Tech,2022-04-27,-4.6512,-2.0187219064660944
GOOGL,large,Tech,2022-07-27,-4.7244,-5.585444959060988
GOOGL,large,Tech,2022-10-26,-15.2,-7.580823699466901
GOOGL,large,Tech,2023-02-03,-11.7647,-0.7217021663938437
GOOGL,large,Tech,2023-04-26,9.3458,1.204383072482338
GOOGL,large,Tech,2023-07-26,7.4627,-4.481011050525505
GOOGL,large,Tech,2023-10-25,6.8966,-8.442177415082451
GOOGL,large,Tech,2024-01-31,3.1447,-6.5665501647337345
GOOGL,large,Tech,2024-04-26,25.1656,-9.0463317672845
GOOGL,large,Tech,2024-07-24,2.1622,-3.8273837717608403
GOOGL,large,Tech,2024-10-30,14.5946,-1.945114445213519
GOOGL,large,Tech,2025-02-05,0.939,-5.835473045546374
GOOGL,large,Tech,2025-04-25,39.801,0.9755912038849393
GOOGL,large,Tech,2025-07-24,5.4795,-0.00922105036682841
GOOGL,large,Tech,2025-10-30,23.7069,-1.1087367378154873
GOOGL,large,Tech,2026-02-05,7.2243,0.5104912442190431
GOOGL,large,Tech,2026-04-30,101.9763,-8.716654583714952
HAE,mid,Healthcare,2014-04-29,-21.14,-0.33345867921053807
HAE,mid,Healthcare,2014-07-31,8.23,-0.07182161818872768
HAE,mid,Healthcare,2014-11-04,3.42,-0.24085660408661003
HAE,mid,Healthcare,2015-01-30,4.83,1.5388783218729605
HAE,mid,Healthcare,2015-04-28,-10.19,1.4439010530137115
HAE,mid,Healthcare,2015-07-28,11.31,-1.8042245328036617
HAE,mid,Healthcare,2015-11-05,9.61,1.1264779437758257
HAE,mid,Healthcare,2016-02-02,5.62,-0.745680233013954
HAE,mid,Healthcare,2016-05-03,-19.74,2.4079214802540285
HAE,mid,Healthcare,2016-08-02,-13.42,-0.8735014224096003
HAE,mid,Healthcare,2016-11-08,29.78,-0.8081448076367463
HAE,mid,Healthcare,2017-02-07,6.61,-0.4539501412092102
HAE,mid,Healthcare,2017-05-09,4.0,-0.4647088622207022
HAE,mid,Healthcare,2017-08-08,9.39,0.20924156431081586
HAE,mid,Healthcare,2017-11-08,16.26,-3.2903752223745375
HAE,mid,Healthcare,2018-02-07,42.3,-2.9383560501067016
HAE,mid,Healthcare,2018-05-09,0.67,1.343748878620021
HAE,mid,Healthcare,2018-08-08,42.17,-1.7594633009441834
HAE,mid,Healthcare,2018-11-07,3.43,-4.1413880789348525
HAE,mid,Healthcare,2019-02-06,6.52,1.695845672124409
HAE,mid,Healthcare,2019-05-08,10.62,0.014823822616670812
HAE,mid,Healthcare,2019-08-07,27.42,1.017381953469223
HAE,mid,Healthcare,2019-11-04,20.83,-4.574069014748246
HAE,mid,Healthcare,2020-02-05,24.15,0.21275475634953445
HAE,mid,Healthcare,2020-05-06,-5.29,-3.003408557309923
HAE,mid,Healthcare,2020-08-05,11.03,2.2400469576310025
HAE,mid,Healthcare,2020-11-05,22.6,-0.3631912421186838
HAE,mid,Healthcare,2021-02-03,23.8,3.0396989683203324
HAE,mid,Healthcare,2021-05-14,-31.49,-1.2136041713599433
HAE,mid,Healthcare,2021-08-12,11.12,0.8207807441527153
HAE,mid,Healthcare,2021-11-10,-0.95,1.2590499667584565
HAE,mid,Healthcare,2022-02-09,14.49,-0.48649518345242493
HAE,mid,Healthcare,2022-05-11,8.25,-3.204495196828035
HAE,mid,Healthcare,2022-08-11,13.73,1.0771978178516615
HAE,mid,Healthcare,2022-11-08,23.18,1.097557479629886
HAE,mid,Healthcare,2023-02-08,4.07,1.9538470831157664
HAE,mid,Healthcare,2023-05-12,9.32,-3.0562400461581656
HAE,mid,Healthcare,2023-08-09,44.19,0.8476300950717909
HAE,mid,Healthcare,2023-11-03,11.51,-2.1406777911804116
HAE,mid,Healthcare,2024-02-09,10.46,-3.707609936480311
HAE,mid,Healthcare,2024-05-10,0.92,-2.206649720800484
HAE,mid,Healthcare,2024-08-09,1.44,1.5368829278075693
HAE,mid,Healthcare,2024-11-08,4.39,1.342397387990646
HAE,mid,Healthcare,2025-02-07,1.66,-2.8565258513235907
HAE,mid,Healthcare,2025-05-09,1.62,1.4957511256148839
HAE,mid,Healthcare,2025-08-08,8.31,1.9270917645318675
HAE,mid,Healthcare,2025-11-07,14.35,4.015931450265265
HAE,mid,Healthcare,2026-02-06,4.77,-7.316213291309321
HAE,mid,Healthcare,2026-05-08,1.38,0.8086828463194282
HAFC,small,Financials,2014-04-23,11.46,0.23560009368632207
HAFC,small,Financials,2014-07-23,8.0,1.066945041389221
